Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season
E2,2021-03-27,Hull,Gillingham,1.0,1.0,D,2021
E2,2021-03-27,Milton Keynes Dons,Doncaster,1.0,0.0,H,2021
E2,2021-03-27,Peterboro,Accrington,7.0,0.0,H,2021
E2,2021-03-27,Shrewsbury,Portsmouth,1.0,2.0,A,2021
E2,2021-03-27,Wigan,Ipswich,0.0,0.0,D,2021
E2,2021-03-31,Gillingham,Wigan,1.0,0.0,H,2021
E2,2021-04-02,Doncaster,Charlton,0.0,1.0,A,2021
E2,2021-04-02,Accrington,Burton,0.0,0.0,D,2021
E2,2021-04-02,Crewe,Hull,1.0,2.0,A,2021
E2,2021-04-02,Fleetwood Town,Peterboro,0.0,1.0,A,2021
E2,2021-04-02,Ipswich,Bristol Rvs,2.0,1.0,H,2021
E2,2021-04-02,Northampton,Shrewsbury,1.0,0.0,H,2021
E2,2021-04-02,Plymouth,AFC Wimbledon,1.0,0.0,H,2021
E2,2021-04-02,Portsmouth,Rochdale,2.0,1.0,H,2021
E2,2021-04-02,Sunderland,Oxford,3.0,1.0,H,2021
E2,2021-04-02,Swindon,Blackpool,0.0,2.0,A,2021
E2,2021-04-05,AFC Wimbledon,Fleetwood Town,0.0,1.0,A,2021
E2,2021-04-05,Blackpool,Gillingham,4.0,1.0,H,2021
E2,2021-04-05,Bristol Rvs,Doncaster,2.0,1.0,H,2021
E2,2021-04-05,Burton,Swindon,2.0,1.0,H,2021
E2,2021-04-05,Hull,Northampton,3.0,0.0,H,2021
E2,2021-04-05,Milton Keynes Dons,Crewe,0.0,2.0,A,2021
E2,2021-04-05,Oxford,Accrington,1.0,2.0,A,2021
E2,2021-04-05,Peterboro,Sunderland,1.0,1.0,D,2021
E2,2021-04-05,Rochdale,Ipswich,0.0,0.0,D,2021
E2,2021-04-05,Shrewsbury,Plymouth,3.0,0.0,H,2021
E2,2021-04-05,Wigan,Portsmouth,0.0,1.0,A,2021
E2,2021-04-10,Accrington,AFC Wimbledon,1.0,5.0,A,2021
E2,2021-04-10,Crewe,Oxford,0.0,6.0,A,2021
E2,2021-04-10,Doncaster,Wigan,1.0,4.0,A,2021
E2,2021-04-10,Fleetwood Town,Rochdale,1.0,0.0,H,2021
E2,2021-04-10,Gillingham,Shrewsbury,0.0,0.0,D,2021
E2,2021-04-10,Ipswich,Milton Keynes Dons,0.0,0.0,D,2021
E2,2021-04-10,Lincoln,Blackpool,2.0,2.0,D,2021
E2,2021-04-10,Northampton,Bristol Rvs,1.0,1.0,D,2021
E2,2021-04-10,Plymouth,Hull,0.0,3.0,A,2021
E2,2021-04-10,Portsmouth,Burton,1.0,2.0,A,2021
E2,2021-04-10,Sunderland,Charlton,1.0,2.0,A,2021
E2,2021-04-10,Swindon,Peterboro,0.0,3.0,A,2021
E2,2021-04-13,Crewe,Portsmouth,0.0,0.0,D,2021
E2,2021-04-13,Wigan,Sunderland,2.0,1.0,H,2021
E2,2021-04-13,AFC Wimbledon,Ipswich,3.0,0.0,H,2021
E2,2021-04-13,Blackpool,Accrington,0.0,0.0,D,2021
E2,2021-04-13,Doncaster,Burton,0.0,3.0,A,2021
E2,2021-04-13,Lincoln,Milton Keynes Dons,4.0,0.0,H,2021
E2,2021-04-13,Oxford,Shrewsbury,4.0,1.0,H,2021
E2,2021-04-13,Rochdale,Swindon,2.0,1.0,H,2021
E2,2021-04-16,Peterboro,Northampton,3.0,1.0,H,2021
E2,2021-04-17,Blackpool,Sunderland,1.0,0.0,H,2021
E2,2021-04-17,Bristol Rvs,Lincoln,0.0,1.0,A,2021
E2,2021-04-17,Burton,Plymouth,1.0,1.0,D,2021
E2,2021-04-17,Charlton,Ipswich,0.0,0.0,D,2021
E2,2021-04-17,Hull,Fleetwood Town,2.0,1.0,H,2021
E2,2021-04-17,Milton Keynes Dons,Portsmouth,1.0,0.0,H,2021
E2,2021-04-17,Rochdale,Accrington,3.0,1.0,H,2021
E2,2021-04-17,Shrewsbury,Doncaster,0.0,2.0,A,2021
E2,2021-04-17,Wigan,Crewe,2.0,0.0,H,2021
E2,2021-04-17,AFC Wimbledon,Swindon,4.0,1.0,H,2021
E2,2021-04-17,Oxford,Gillingham,3.0,2.0,H,2021
E2,2021-04-20,Swindon,Portsmouth,3.0,1.0,H,2021
E2,2021-04-20,Accrington,Doncaster,2.0,1.0,H,2021
E2,2021-04-20,AFC Wimbledon,Oxford,2.0,1.0,H,2021
E2,2021-04-20,Bristol Rvs,Milton Keynes Dons,0.0,2.0,A,2021
E2,2021-04-20,Burton,Lincoln,0.0,1.0,A,2021
E2,2021-04-20,Northampton,Ipswich,3.0,0.0,H,2021
E2,2021-04-20,Rochdale,Blackpool,1.0,0.0,H,2021
E2,2021-04-20,Shrewsbury,Wigan,1.0,2.0,A,2021
E2,2021-04-20,Fleetwood Town,Crewe,0.0,2.0,A,2021
E2,2021-04-20,Hull,Sunderland,2.0,2.0,D,2021
E2,2021-04-20,Peterboro,Gillingham,0.0,1.0,A,2021
E2,2021-04-20,Plymouth,Charlton,0.0,6.0,A,2021
E2,2021-04-24,Portsmouth,Bristol Rvs,1.0,0.0,H,2021
E2,2021-04-24,Blackpool,Shrewsbury,0.0,1.0,A,2021
E2,2021-04-24,Charlton,Peterboro,0.0,1.0,A,2021
E2,2021-04-24,Crewe,Rochdale,1.0,1.0,D,2021
E2,2021-04-24,Doncaster,Fleetwood Town,0.0,1.0,A,2021
E2,2021-04-24,Gillingham,Northampton,2.0,2.0,D,2021
E2,2021-04-24,Ipswich,AFC Wimbledon,0.0,0.0,D,2021
E2,2021-04-24,Lincoln,Hull,1.0,2.0,A,2021
E2,2021-04-24,Milton Keynes Dons,Swindon,5.0,0.0,H,2021
E2,2021-04-24,Oxford,Plymouth,3.0,1.0,H,2021
E2,2021-04-24,Sunderland,Accrington,3.0,3.0,D,2021
E2,2021-04-24,Wigan,Burton,1.0,1.0,D,2021
E2,2021-04-27,Accrington,Portsmouth,3.0,3.0,D,2021
E2,2021-04-27,AFC Wimbledon,Rochdale,3.0,3.0,D,2021
E2,2021-04-27,Burton,Fleetwood Town,5.0,2.0,H,2021
E2,2021-04-27,Charlton,Crewe,2.0,2.0,D,2021
E2,2021-04-27,Shrewsbury,Lincoln,0.0,1.0,A,2021
E2,2021-04-27,Sunderland,Blackpool,0.0,1.0,A,2021
E2,2021-04-27,Peterboro,Doncaster,2.0,2.0,D,2021
E2,2021-05-01,Accrington,Charlton,1.0,1.0,D,2021
E2,2021-05-01,AFC Wimbledon,Portsmouth,1.0,3.0,A,2021
E2,2021-05-01,Bristol Rvs,Crewe,0.0,1.0,A,2021
E2,2021-05-01,Burton,Gillingham,1.0,1.0,D,2021
E2,2021-05-01,Fleetwood Town,Milton Keynes Dons,1.0,1.0,D,2021
E2,2021-05-01,Hull,Wigan,3.0,1.0,H,2021
E2,2021-05-01,Northampton,Blackpool,0.0,3.0,A,2021
E2,2021-05-01,Peterboro,Lincoln,3.0,3.0,D,2021
E2,2021-05-01,Plymouth,Sunderland,1.0,3.0,A,2021
E2,2021-05-01,Rochdale,Doncaster,1.0,2.0,A,2021
E2,2021-05-01,Shrewsbury,Oxford,2.0,3.0,A,2021
E2,2021-05-01,Swindon,Ipswich,1.0,2.0,A,2021
E2,2021-05-04,Blackpool,Doncaster,2.0,0.0,H,2021
E2,2021-05-04,Charlton,Lincoln,3.0,1.0,H,2021
E2,2021-05-04,Shrewsbury,Ipswich,0.0,0.0,D,2021
E2,2021-05-09,Blackpool,Bristol Rvs,1.0,0.0,H,2021
E2,2021-05-09,Charlton,Hull,1.0,0.0,H,2021
E2,2021-05-09,Crewe,Shrewsbury,3.0,2.0,H,2021
E2,2021-05-09,Doncaster,Peterboro,1.0,4.0,A,2021
E2,2021-05-09,Gillingham,Plymouth,1.0,0.0,H,2021
E2,2021-05-09,Ipswich,Fleetwood Town,3.0,1.0,H,2021
E2,2021-05-09,Lincoln,AFC Wimbledon,0.0,0.0,D,2021
E2,2021-05-09,Milton Keynes Dons,Rochdale,0.0,3.0,A,2021
E2,2021-05-09,Oxford,Burton,4.0,0.0,H,2021
E2,2021-05-09,Portsmouth,Accrington,0.0,1.0,A,2021
E2,2021-05-09,Sunderland,Northampton,1.0,1.0,D,2021
E2,2021-05-09,Wigan,Swindon,3.0,4.0,A,2021
E3,2020-09-12,Barrow,Stevenage,1.0,1.0,D,2021
E3,2020-09-12,Bolton,Forest Green,0.0,1.0,A,2021
E3,2020-09-12,Bradford,Colchester,0.0,0.0,D,2021
E3,2020-09-12,Cambridge,Carlisle,3.0,0.0,H,2021
E3,2020-09-12,Cheltenham,Morecambe,1.0,2.0,A,2021
E3,2020-09-12,Mansfield,Tranmere,0.0,0.0,D,2021
E3,2020-09-12,Oldham,Leyton Orient,0.0,1.0,A,2021
E3,2020-09-12,Port Vale,Crawley Town,2.0,0.0,H,2021
E3,2020-09-12,Salford,Exeter,2.0,2.0,D,2021
E3,2020-09-12,Scunthorpe,Newport County,1.0,1.0,D,2021
E3,2020-09-12,Southend,Harrogate,0.0,4.0,A,2021
E3,2020-09-12,Walsall,Grimsby,1.0,0.0,H,2021
E3,2020-09-19,Carlisle,Southend,2.0,0.0,H,2021
E3,2020-09-19,Colchester,Bolton,2.0,0.0,H,2021
E3,2020-09-19,Crawley Town,Scunthorpe,1.0,0.0,H,2021
E3,2020-09-19,Exeter,Port Vale,0.0,2.0,A,2021
E3,2020-09-19,Forest Green,Bradford,2.0,2.0,D,2021
E3,2020-09-19,Grimsby,Salford,0.0,4.0,A,2021
E3,2020-09-19,Harrogate,Walsall,2.0,2.0,D,2021
E3,2020-09-19,Leyton Orient,Mansfield,2.0,2.0,D,2021
E3,2020-09-19,Morecambe,Cambridge,0.0,5.0,A,2021
E3,2020-09-19,Newport County,Barrow,2.0,1.0,H,2021
E3,2020-09-19,Stevenage,Oldham,3.0,0.0,H,2021
E3,2020-09-19,Tranmere,Cheltenham,0.0,3.0,A,2021
E3,2020-09-26,Barrow,Colchester,1.0,1.0,D,2021
E3,2020-09-26,Bolton,Newport County,0.0,2.0,A,2021
E3,2020-09-26,Bradford,Stevenage,2.0,1.0,H,2021
E3,2020-09-26,Cambridge,Tranmere,0.0,0.0,D,2021
E3,2020-09-26,Mansfield,Exeter,1.0,2.0,A,2021
E3,2020-09-26,Oldham,Crawley Town,2.0,3.0,A,2021
E3,2020-09-26,Port Vale,Harrogate,0.0,0.0,D,2021
E3,2020-09-26,Salford,Forest Green,0.0,0.0,D,2021
E3,2020-09-26,Scunthorpe,Carlisle,1.0,0.0,H,2021
E3,2020-09-26,Southend,Morecambe,1.0,2.0,A,2021
E3,2020-10-03,Carlisle,Barrow,1.0,0.0,H,2021
E3,2020-10-03,Colchester,Oldham,3.0,3.0,D,2021
E3,2020-10-03,Crawley Town,Southend,1.0,1.0,D,2021
E3,2020-10-03,Exeter,Cambridge,2.0,0.0,H,2021
E3,2020-10-03,Forest Green,Walsall,1.0,1.0,D,2021
E3,2020-10-03,Harrogate,Bolton,1.0,2.0,A,2021
E3,2020-10-03,Leyton Orient,Cheltenham,0.0,2.0,A,2021
E3,2020-10-03,Morecambe,Port Vale,1.0,0.0,H,2021
E3,2020-10-03,Newport County,Mansfield,2.0,1.0,H,2021
E3,2020-10-03,Stevenage,Salford,0.0,1.0,A,2021
E3,2020-10-03,Tranmere,Scunthorpe,2.0,0.0,H,2021
E3,2020-10-10,Barrow,Leyton Orient,1.0,1.0,D,2021
E3,2020-10-10,Bolton,Grimsby,0.0,0.0,D,2021
E3,2020-10-10,Cambridge,Newport County,2.0,1.0,H,2021
E3,2020-10-10,Cheltenham,Crawley Town,2.0,0.0,H,2021
E3,2020-10-10,Mansfield,Stevenage,0.0,0.0,D,2021
E3,2020-10-10,Oldham,Morecambe,2.0,3.0,A,2021
E3,2020-10-10,Port Vale,Carlisle,0.0,1.0,A,2021
E3,2020-10-10,Salford,Tranmere,2.0,2.0,D,2021
E3,2020-10-10,Scunthorpe,Forest Green,1.0,4.0,A,2021
E3,2020-10-10,Southend,Exeter,2.0,2.0,D,2021
E3,2020-10-10,Walsall,Colchester,1.0,1.0,D,2021
E3,2020-10-12,Bradford,Harrogate,0.0,1.0,A,2021
E3,2020-10-13,Cheltenham,Grimsby,1.0,3.0,A,2021
E3,2020-10-13,Walsall,Leyton Orient,2.0,1.0,H,2021
E3,2020-10-17,Bolton,Oldham,1.0,2.0,A,2021
E3,2020-10-17,Carlisle,Colchester,3.0,2.0,H,2021
E3,2020-10-17,Crawley Town,Morecambe,4.0,0.0,H,2021
E3,2020-10-17,Forest Green,Stevenage,1.0,0.0,H,2021
E3,2020-10-17,Harrogate,Barrow,1.0,0.0,H,2021
E3,2020-10-17,Mansfield,Bradford,1.0,3.0,A,2021
E3,2020-10-17,Newport County,Tranmere,1.0,0.0,H,2021
E3,2020-10-17,Port Vale,Salford,1.0,0.0,H,2021
E3,2020-10-17,Scunthorpe,Cambridge,0.0,5.0,A,2021
E3,2020-10-17,Southend,Cheltenham,0.0,2.0,A,2021
E3,2020-10-17,Walsall,Exeter,0.0,0.0,D,2021
E3,2020-10-17,Leyton Orient,Grimsby,2.0,3.0,A,2021
E3,2020-10-20,Cheltenham,Scunthorpe,1.0,0.0,H,2021
E3,2020-10-20,Morecambe,Mansfield,1.0,1.0,D,2021
E3,2020-10-20,Barrow,Bolton,3.0,3.0,D,2021
E3,2020-10-20,Cambridge,Port Vale,3.0,1.0,H,2021
E3,2020-10-20,Colchester,Forest Green,1.0,0.0,H,2021
E3,2020-10-20,Exeter,Crawley Town,2.0,1.0,H,2021
E3,2020-10-20,Oldham,Carlisle,1.0,1.0,D,2021
E3,2020-10-20,Stevenage,Newport County,0.0,1.0,A,2021
E3,2020-10-20,Tranmere,Leyton Orient,0.0,1.0,A,2021
E3,2020-10-20,Bradford,Walsall,1.0,1.0,D,2021
E3,2020-10-20,Grimsby,Harrogate,1.0,2.0,A,2021
E3,2020-10-20,Salford,Southend,3.0,0.0,H,2021
E3,2020-10-24,Exeter,Scunthorpe,3.0,1.0,H,2021
E3,2020-10-24,Barrow,Walsall,2.0,2.0,D,2021
E3,2020-10-24,Bradford,Newport County,0.0,3.0,A,2021
E3,2020-10-24,Cambridge,Bolton,1.0,1.0,D,2021
E3,2020-10-24,Cheltenham,Mansfield,0.0,0.0,D,2021
E3,2020-10-24,Colchester,Harrogate,2.0,1.0,H,2021
E3,2020-10-24,Grimsby,Carlisle,1.0,1.0,D,2021
E3,2020-10-24,Morecambe,Forest Green,1.0,2.0,A,2021
E3,2020-10-24,Oldham,Port Vale,1.0,2.0,A,2021
E3,2020-10-24,Salford,Crawley Town,1.0,1.0,D,2021
E3,2020-10-24,Stevenage,Leyton Orient,0.0,2.0,A,2021
E3,2020-10-24,Tranmere,Southend,2.0,0.0,H,2021
E3,2020-10-27,Crawley Town,Tranmere,4.0,0.0,H,2021
E3,2020-10-27,Bolton,Bradford,1.0,0.0,H,2021
E3,2020-10-27,Carlisle,Morecambe,3.0,1.0,H,2021
E3,2020-10-27,Forest Green,Grimsby,1.0,0.0,H,2021
E3,2020-10-27,Harrogate,Stevenage,0.0,0.0,D,2021
E3,2020-10-27,Leyton Orient,Exeter,1.0,1.0,D,2021
E3,2020-10-27,Mansfield,Barrow,2.0,4.0,A,2021
E3,2020-10-27,Newport County,Colchester,2.0,1.0,H,2021
E3,2020-10-27,Port Vale,Cheltenham,2.0,1.0,H,2021
E3,2020-10-27,Southend,Oldham,1.0,2.0,A,2021
E3,2020-10-27,Walsall,Cambridge,0.0,2.0,A,2021
E3,2020-10-31,Exeter,Carlisle,1.0,0.0,H,2021
E3,2020-10-31,Barrow,Bradford,1.0,0.0,H,2021
E3,2020-10-31,Cheltenham,Forest Green,2.0,1.0,H,2021
E3,2020-10-31,Crawley Town,Cambridge,2.0,1.0,H,2021
E3,2020-10-31,Leyton Orient,Bolton,4.0,0.0,H,2021
E3,2020-10-31,Mansfield,Walsall,1.0,1.0,D,2021
E3,2020-10-31,Newport County,Harrogate,2.0,1.0,H,2021
E3,2020-10-31,Salford,Oldham,2.0,0.0,H,2021
E3,2020-10-31,Southend,Port Vale,0.0,2.0,A,2021
E3,2020-10-31,Stevenage,Grimsby,0.0,0.0,D,2021
E3,2020-10-31,Tranmere,Morecambe,0.0,1.0,A,2021
E3,2020-11-03,Oldham,Cheltenham,2.0,1.0,H,2021
E3,2020-11-03,Morecambe,Exeter,2.0,2.0,D,2021
E3,2020-11-03,Bolton,Mansfield,1.0,1.0,D,2021
E3,2020-11-03,Bradford,Southend,3.0,0.0,H,2021
E3,2020-11-03,Cambridge,Salford,2.0,1.0,H,2021
E3,2020-11-03,Carlisle,Newport County,3.0,2.0,H,2021
E3,2020-11-03,Colchester,Stevenage,3.0,1.0,H,2021
E3,2020-11-03,Forest Green,Leyton Orient,2.0,1.0,H,2021
E3,2020-11-03,Grimsby,Barrow,1.0,0.0,H,2021
E3,2020-11-03,Harrogate,Tranmere,0.0,1.0,A,2021
E3,2020-11-03,Walsall,Crawley Town,1.0,0.0,H,2021
E3,2020-11-13,Bolton,Salford,2.0,0.0,H,2021
E3,2020-11-14,Bradford,Exeter,2.0,2.0,D,2021
E3,2020-11-14,Cambridge,Barrow,1.0,1.0,D,2021
E3,2020-11-14,Carlisle,Cheltenham,1.0,2.0,A,2021
E3,2020-11-14,Colchester,Leyton Orient,2.0,1.0,H,2021
E3,2020-11-14,Forest Green,Mansfield,1.0,2.0,A,2021
E3,2020-11-14,Harrogate,Crawley Town,1.0,1.0,D,2021
E3,2020-11-14,Morecambe,Stevenage,1.0,1.0,D,2021
E3,2020-11-14,Oldham,Scunthorpe,0.0,2.0,A,2021
E3,2020-11-14,Port Vale,Tranmere,3.0,4.0,A,2021
E3,2020-11-14,Walsall,Southend,0.0,1.0,A,2021
E3,2020-11-17,Port Vale,Scunthorpe,0.0,1.0,A,2021
E3,2020-11-20,Mansfield,Colchester,1.0,1.0,D,2021
E3,2020-11-21,Crawley Town,Carlisle,0.0,3.0,A,2021
E3,2020-11-21,Barrow,Forest Green,2.0,2.0,D,2021
E3,2020-11-21,Cheltenham,Walsall,3.0,0.0,H,2021
E3,2020-11-21,Exeter,Oldham,1.0,2.0,A,2021
E3,2020-11-21,Leyton Orient,Harrogate,3.0,0.0,H,2021
E3,2020-11-21,Newport County,Port Vale,1.0,0.0,H,2021
E3,2020-11-21,Salford,Bradford,3.0,0.0,H,2021
E3,2020-11-21,Scunthorpe,Morecambe,1.0,1.0,D,2021
E3,2020-11-21,Stevenage,Bolton,1.0,2.0,A,2021
E3,2020-11-21,Tranmere,Grimsby,5.0,0.0,H,2021
E3,2020-11-24,Barrow,Oldham,3.0,4.0,A,2021
E3,2020-11-24,Cheltenham,Cambridge,1.0,1.0,D,2021
E3,2020-11-24,Crawley Town,Grimsby,1.0,2.0,A,2021
E3,2020-11-24,Exeter,Colchester,6.0,1.0,H,2021
E3,2020-11-24,Leyton Orient,Bradford,1.0,0.0,H,2021
E3,2020-11-24,Mansfield,Harrogate,0.0,1.0,A,2021
E3,2020-11-24,Newport County,Walsall,1.0,1.0,D,2021
E3,2020-11-24,Salford,Morecambe,2.0,1.0,H,2021
E3,2020-11-24,Scunthorpe,Bolton,0.0,1.0,A,2021
E3,2020-11-24,Southend,Forest Green,0.0,1.0,A,2021
E3,2020-11-24,Stevenage,Port Vale,2.0,1.0,H,2021
E3,2020-11-24,Tranmere,Carlisle,1.0,0.0,H,2021
E3,2020-11-28,Port Vale,Leyton Orient,2.0,3.0,A,2021
E3,2020-11-28,Bolton,Southend,3.0,0.0,H,2021
E3,2020-12-01,Morecambe,Barrow,1.0,0.0,H,2021
E3,2020-12-01,Bradford,Cheltenham,1.0,2.0,A,2021
E3,2020-12-01,Colchester,Crawley Town,1.0,1.0,D,2021
E3,2020-12-01,Forest Green,Newport County,1.0,1.0,D,2021
E3,2020-12-01,Grimsby,Exeter,1.0,4.0,A,2021
E3,2020-12-01,Harrogate,Scunthorpe,2.0,5.0,A,2021
E3,2020-12-01,Oldham,Tranmere,0.0,1.0,A,2021
E3,2020-12-02,Carlisle,Salford,2.0,1.0,H,2021
E3,2020-12-02,Walsall,Stevenage,1.0,1.0,D,2021
E3,2020-12-02,Cambridge,Mansfield,0.0,1.0,A,2021
E3,2020-12-05,Scunthorpe,Leyton Orient,2.0,0.0,H,2021
E3,2020-12-05,Barrow,Salford,0.0,1.0,A,2021
E3,2020-12-05,Bolton,Port Vale,3.0,6.0,A,2021
E3,2020-12-05,Bradford,Carlisle,0.0,1.0,A,2021
E3,2020-12-05,Cambridge,Oldham,1.0,2.0,A,2021
E3,2020-12-05,Cheltenham,Exeter,5.0,3.0,H,2021
E3,2020-12-05,Harrogate,Forest Green,0.0,1.0,A,2021
E3,2020-12-05,Mansfield,Crawley Town,3.0,3.0,D,2021
E3,2020-12-05,Newport County,Morecambe,2.0,1.0,H,2021
E3,2020-12-05,Stevenage,Southend,0.0,0.0,D,2021
E3,2020-12-05,Tranmere,Walsall,1.0,3.0,A,2021
E3,2020-12-05,Colchester,Grimsby,2.0,1.0,H,2021
E3,2020-12-08,Grimsby,Newport County,0.0,2.0,A,2021
E3,2020-12-08,Scunthorpe,Colchester,0.0,1.0,A,2021
E3,2020-12-12,Carlisle,Stevenage,4.0,0.0,H,2021
E3,2020-12-12,Crawley Town,Barrow,4.0,2.0,H,2021
E3,2020-12-12,Exeter,Tranmere,5.0,0.0,H,2021
E3,2020-12-12,Forest Green,Cambridge,2.0,0.0,H,2021
E3,2020-12-12,Grimsby,Mansfield,1.0,1.0,D,2021
E3,2020-12-12,Leyton Orient,Newport County,2.0,1.0,H,2021
E3,2020-12-12,Morecambe,Harrogate,1.0,0.0,H,2021
E3,2020-12-12,Oldham,Bradford,3.0,1.0,H,2021
E3,2020-12-12,Port Vale,Colchester,1.0,1.0,D,2021
E3,2020-12-12,Salford,Cheltenham,0.0,0.0,D,2021
E3,2020-12-12,Southend,Scunthorpe,1.0,0.0,H,2021
E3,2020-12-12,Walsall,Bolton,2.0,1.0,H,2021
E3,2020-12-15,Morecambe,Leyton Orient,2.0,1.0,H,2021
E3,2020-12-15,Carlisle,Mansfield,1.0,0.0,H,2021
E3,2020-12-15,Oldham,Walsall,2.0,3.0,A,2021
E3,2020-12-15,Port Vale,Forest Green,1.0,1.0,D,2021
E3,2020-12-15,Salford,Newport County,1.0,1.0,D,2021
E3,2020-12-15,Scunthorpe,Barrow,2.0,1.0,H,2021
E3,2020-12-15,Cambridge,Colchester,2.0,1.0,H,2021
E3,2020-12-15,Cheltenham,Bolton,0.0,1.0,A,2021
E3,2020-12-15,Crawley Town,Bradford,1.0,1.0,D,2021
E3,2020-12-15,Exeter,Harrogate,1.0,2.0,A,2021
E3,2020-12-15,Southend,Grimsby,3.0,1.0,H,2021
E3,2020-12-19,Barrow,Cheltenham,3.0,0.0,H,2021
E3,2020-12-19,Bolton,Tranmere,0.0,3.0,A,2021
E3,2020-12-19,Bradford,Cambridge,1.0,0.0,H,2021
E3,2020-12-19,Colchester,Morecambe,1.0,2.0,A,2021
E3,2020-12-19,Forest Green,Carlisle,1.0,0.0,H,2021
E3,2020-12-19,Grimsby,Scunthorpe,1.0,0.0,H,2021
E3,2020-12-19,Harrogate,Salford,0.0,1.0,A,2021
E3,2020-12-19,Leyton Orient,Crawley Town,1.0,2.0,A,2021
E3,2020-12-19,Mansfield,Southend,1.0,1.0,D,2021
E3,2020-12-19,Newport County,Oldham,2.0,4.0,A,2021
E3,2020-12-19,Walsall,Port Vale,4.0,3.0,H,2021
E3,2020-12-22,Grimsby,Bradford,1.0,2.0,A,2021
E3,2020-12-26,Cambridge,Leyton Orient,2.0,1.0,H,2021
E3,2020-12-26,Exeter,Forest Green,1.0,1.0,D,2021
E3,2020-12-26,Scunthorpe,Mansfield,2.0,3.0,A,2021
E3,2020-12-26,Southend,Colchester,2.0,0.0,H,2021
E3,2020-12-26,Carlisle,Bolton,3.0,3.0,D,2021
E3,2020-12-26,Cheltenham,Stevenage,1.0,1.0,D,2021
E3,2020-12-26,Crawley Town,Newport County,1.0,1.0,D,2021
E3,2020-12-26,Morecambe,Grimsby,3.0,1.0,H,2021
E3,2020-12-26,Oldham,Harrogate,1.0,2.0,A,2021
E3,2020-12-26,Port Vale,Barrow,0.0,2.0,A,2021
E3,2020-12-26,Salford,Walsall,2.0,0.0,H,2021
E3,2020-12-26,Tranmere,Bradford,0.0,1.0,A,2021
E3,2020-12-29,Stevenage,Cambridge,1.0,0.0,H,2021
E3,2020-12-29,Bradford,Port Vale,0.0,0.0,D,2021
E3,2020-12-29,Forest Green,Crawley Town,1.0,2.0,A,2021
E3,2020-12-29,Grimsby,Oldham,0.0,0.0,D,2021
E3,2020-12-29,Leyton Orient,Southend,2.0,0.0,H,2021
E3,2020-12-29,Walsall,Scunthorpe,1.0,2.0,A,2021
E3,2020-12-29,Barrow,Tranmere,1.0,1.0,D,2021
E3,2020-12-29,Colchester,Cheltenham,0.0,0.0,D,2021
E3,2021-01-02,Bolton,Crawley Town,0.0,1.0,A,2021
E3,2021-01-02,Grimsby,Cambridge,1.0,2.0,A,2021
E3,2021-01-02,Leyton Orient,Salford,1.0,0.0,H,2021
E3,2021-01-02,Mansfield,Port Vale,4.0,0.0,H,2021
E3,2021-01-02,Stevenage,Scunthorpe,3.0,1.0,H,2021
E3,2021-01-02,Walsall,Carlisle,0.0,2.0,A,2021
E3,2021-01-05,Mansfield,Salford,2.0,1.0,H,2021
E3,2021-01-09,Cambridge,Harrogate,2.0,1.0,H,2021
E3,2021-01-09,Port Vale,Grimsby,3.0,0.0,H,2021
E3,2021-01-09,Southend,Barrow,1.0,0.0,H,2021
E3,2021-01-12,Exeter,Bolton,1.0,1.0,D,2021
E3,2021-01-12,Scunthorpe,Salford,0.0,1.0,A,2021
E3,2021-01-13,Oldham,Mansfield,2.0,3.0,A,2021
E3,2021-01-16,Barrow,Scunthorpe,1.0,0.0,H,2021
E3,2021-01-16,Bolton,Cheltenham,1.0,1.0,D,2021
E3,2021-01-16,Colchester,Cambridge,1.0,1.0,D,2021
E3,2021-01-16,Forest Green,Port Vale,1.0,1.0,D,2021
E3,2021-01-16,Grimsby,Southend,0.0,0.0,D,2021
E3,2021-01-16,Leyton Orient,Morecambe,2.0,0.0,H,2021
E3,2021-01-16,Newport County,Salford,0.0,0.0,D,2021
E3,2021-01-16,Stevenage,Tranmere,0.0,0.0,D,2021
E3,2021-01-16,Walsall,Oldham,1.0,1.0,D,2021
E3,2021-01-19,Cheltenham,Newport County,1.0,1.0,D,2021
E3,2021-01-19,Harrogate,Exeter,0.0,0.0,D,2021
E3,2021-01-19,Morecambe,Walsall,1.0,1.0,D,2021
E3,2021-01-19,Southend,Cambridge,1.0,2.0,A,2021
E3,2021-01-19,Tranmere,Forest Green,3.0,2.0,H,2021
E3,2021-01-22,Salford,Harrogate,2.0,2.0,D,2021
E3,2021-01-23,Exeter,Stevenage,3.0,1.0,H,2021
E3,2021-01-23,Scunthorpe,Grimsby,3.0,0.0,H,2021
E3,2021-01-23,Cambridge,Bradford,0.0,0.0,D,2021
E3,2021-01-23,Leyton Orient,Forest Green,0.0,1.0,A,2021
E3,2021-01-23,Morecambe,Colchester,3.0,0.0,H,2021
E3,2021-01-23,Oldham,Newport County,3.0,2.0,H,2021
E3,2021-01-23,Port Vale,Walsall,1.0,3.0,A,2021
E3,2021-01-23,Southend,Mansfield,0.0,1.0,A,2021
E3,2021-01-23,Tranmere,Bolton,2.0,1.0,H,2021
E3,2021-01-26,Exeter,Morecambe,0.0,2.0,A,2021
E3,2021-01-26,Cheltenham,Oldham,2.0,0.0,H,2021
E3,2021-01-26,Scunthorpe,Port Vale,2.0,0.0,H,2021
